year,sexe,age,deces,perimetre
2018,hommes,2,73,France entière
2018,hommes,3,46,France entière
2018,hommes,4,51,France entière
2018,hommes,5,38,France entière
2018,hommes,6,31,France entière
2018,hommes,7,27,France entière
2018,hommes,8,27,France entière
2018,hommes,9,31,France entière
2018,hommes,10,29,France entière
2018,hommes,11,41,France entière
2018,hommes,12,49,France entière
2018,hommes,13,42,France entière
2018,hommes,14,66,France entière
2018,hommes,15,88,France entière
2018,hommes,16,102,France entière
2018,hommes,17,118,France entière
2018,hommes,18,158,France entière
2018,hommes,19,213,France entière
2018,hommes,20,202,France entière
2018,hommes,21,250,France entière
2018,hommes,22,219,France entière
2018,hommes,23,236,France entière
2018,hommes,24,247,France entière
2018,hommes,25,247,France entière
2018,hommes,26,250,France entière
2018,hommes,27,239,France entière
2018,hommes,28,244,France entière
2018,hommes,29,317,France entière
2018,hommes,30,320,France entière
2018,hommes,31,308,France entière
2018,hommes,32,329,France entière
2018,hommes,33,363,France entière
2018,hommes,34,387,France entière
2018,hommes,35,429,France entière
2018,hommes,36,476,France entière
2018,hommes,37,521,France entière
2018,hommes,38,542,France entière
2018,hommes,39,590,France entière
2018,hommes,40,583,France entière
2018,hommes,41,621,France entière
2018,hommes,42,662,France entière
2018,hommes,43,792,France entière
2018,hommes,44,912,France entière
2018,hommes,45,1094,France entière
2018,hommes,46,1141,France entière
2018,hommes,47,1272,France entière
2018,hommes,48,1343,France entière
2018,hommes,49,1496,France entière
2018,hommes,50,1624,France entière
2018,hommes,51,1787,France entière
2018,hommes,52,1999,France entière
2018,hommes,53,2177,France entière
2018,hommes,54,2390,France entière
2018,hommes,55,2534,France entière
2018,hommes,56,2742,France entière
2018,hommes,57,2980,France entière
2018,hommes,58,3280,France entière
2018,hommes,59,3475,France entière
2018,hommes,60,3657,France entière
2018,hommes,61,4064,France entière
2018,hommes,62,4358,France entière
2018,hommes,63,4657,France entière
2018,hommes,64,4846,France entière
2018,hommes,65,4988,France entière
2018,hommes,66,5300,France entière
2018,hommes,67,5579,France entière
2018,hommes,68,6246,France entière
2018,hommes,69,6413,France entière
2018,hommes,70,6477,France entière
2018,hommes,71,6841,France entière
2018,hommes,72,6192,France entière
2018,hommes,73,5673,France entière
2018,hommes,74,5923,France entière
2018,hommes,75,5979,France entière
2018,hommes,76,5875,France entière
2018,hommes,77,5783,France entière
2018,hommes,78,6928,France entière
2018,hommes,79,7440,France entière
2018,hommes,80,7700,France entière
2018,hommes,81,8371,France entière
2018,hommes,82,8666,France entière
2018,hommes,83,9458,France entière
2018,hommes,84,9648,France entière
2018,hommes,85,10254,France entière
2018,hommes,86,10551,France entière
2018,hommes,87,10617,France entière
2018,hommes,88,10337,France entière
2018,hommes,89,9775,France entière
2018,hommes,90,9211,France entière
2018,hommes,91,8348,France entière
2018,hommes,92,7483,France entière
2018,hommes,93,6356,France entière
2018,hommes,94,5156,France entière
2018,hommes,95,4328,France entière
2018,hommes,96,3528,France entière
2018,hommes,97,2649,France entière
2018,hommes,98,1602,France entière
2018,hommes,99,734,France entière
2018,hommes,100,1155,France entière
2019,hommes,0,1630,France entière
2019,hommes,1,135,France entière
2019,hommes,2,85,France entière
2019,hommes,3,50,France entière
2019,hommes,4,58,France entière
2019,hommes,5,43,France entière
2019,hommes,6,35,France entière
2019,hommes,7,40,France entière
2019,hommes,8,32,France entière
2019,hommes,9,37,France entière
2019,hommes,10,32,France entière
2019,hommes,11,32,France entière
2019,hommes,12,36,France entière
2019,hommes,13,43,France entière
2019,hommes,14,60,France entière
2019,hommes,15,75,France entière
2019,hommes,16,105,France entière
2019,hommes,17,127,France entière
2019,hommes,18,199,France entière
2019,hommes,19,228,France entière
2019,hommes,20,208,France entière
2019,hommes,21,206,France entière
2019,hommes,22,210,France entière
2019,hommes,23,217,France entière
2019,hommes,24,223,France entière
2019,hommes,25,223,France entière
2019,hommes,26,302,France entière
2019,hommes,27,250,France entière
2019,hommes,28,294,France entière
2019,hommes,29,287,France entière
2019,hommes,30,313,France entière
2019,hommes,31,346,France entière
2019,hommes,32,366,France entière
2019,hommes,33,385,France entière
2019,hommes,34,379,France entière
2019,hommes,35,405,France entière
2019,hommes,36,445,France entière
2019,hommes,37,498,France entière
2019,hommes,38,554,France entière
2019,hommes,39,571,France entière
2019,hommes,40,570,France entière
2019,hommes,41,598,France entière
2019,hommes,42,642,France entière
2019,hommes,43,730,France entière
2019,hommes,44,868,France entière
2019,hommes,45,964,France entière
2019,hommes,46,1092,France entière
2019,hommes,47,1251,France entière
2019,hommes,48,1382,France entière
2019,hommes,49,1452,France entière
2019,hommes,50,1643,France entière
2019,hommes,51,1673,France entière
2019,hommes,52,1944,France entière
2019,hommes,53,2151,France entière
2019,hommes,54,2253,France entière
2019,hommes,55,2530,France entière
2019,hommes,56,2695,France entière
2019,hommes,57,2788,France entière
2019,hommes,58,3123,France entière
2019,hommes,59,3469,France entière
2019,hommes,60,3676,France entière
2019,hommes,61,3968,France entière
2019,hommes,62,4170,France entière
2019,hommes,63,4563,France entière
2019,hommes,64,4683,France entière
2019,hommes,65,5059,France entière
2019,hommes,66,5367,France entière
2019,hommes,67,5510,France entière
2019,hommes,68,5803,France entière
2019,hommes,69,6378,France entière
2019,hommes,70,6726,France entière
2019,hommes,71,7027,France entière
2019,hommes,72,7097,France entière
2019,hommes,73,6351,France entière
2019,hommes,74,5907,France entière
2019,hommes,75,6139,France entière
2019,hommes,76,6347,France entière
2019,hommes,77,6249,France entière
2019,hommes,78,6091,France entière
2019,hommes,79,7320,France entière
2019,hommes,80,7755,France entière
2019,hommes,81,8223,France entière
2019,hommes,82,8560,France entière
2019,hommes,83,9080,France entière
2019,hommes,84,9766,France entière
2019,hommes,85,10047,France entière
2019,hommes,86,10385,France entière
2019,hommes,87,10606,France entière
2019,hommes,88,10507,France entière
2019,hommes,89,9850,France entière
2019,hommes,90,9186,France entière
2019,hommes,91,8542,France entière
2019,hommes,92,7582,France entière
2019,hommes,93,6513,France entière
2019,hommes,94,5494,France entière
2019,hommes,95,4335,France entière
2019,hommes,96,3425,France entière
2019,hommes,97,2733,France entière
2019,hommes,98,1897,France entière
2019,hommes,99,1222,France entière
2019,hommes,100,1219,France entière
2020,hommes,0,1456,France entière
2020,hommes,1,78,France entière
2020,hommes,2,76,France entière
2020,hommes,3,35,France entière
2020,hommes,4,50,France entière
2020,hommes,5,30,France entière
2020,hommes,6,27,France entière
2020,hommes,7,32,France entière
2020,hommes,8,37,France entière
2020,hommes,9,45,France entière
2020,hommes,10,26,France entière
2020,hommes,11,31,France entière
2020,hommes,12,47,France entière
2020,hommes,13,51,France entière
2020,hommes,14,61,France entière
2020,hommes,15,76,France entière
2020,hommes,16,96,France entière
2020,hommes,17,123,France entière
2020,hommes,18,195,France entière
2020,hommes,19,206,France entière
2020,hommes,20,222,France entière
2020,hommes,21,230,France entière
2020,hommes,22,216,France entière
2020,hommes,23,203,France entière
2020,hommes,24,208,France entière
2020,hommes,25,238,France entière
2020,hommes,26,232,France entière
2020,hommes,27,244,France entière
2020,hommes,28,277,France entière
2020,hommes,29,282,France entière
2020,hommes,30,285,France entière
2020,hommes,31,328,France entière
2020,hommes,32,290,France entière
2020,hommes,33,396,France entière
2020,hommes,34,420,France entière
2020,hommes,35,428,France entière
2020,hommes,36,440,France entière
2020,hommes,37,467,France entière
2020,hommes,38,525,France entière
2020,hommes,39,571,France entière
2020,hommes,40,612,France entière
2020,hommes,41,633,France entière
2020,hommes,42,701,France entière
2020,hommes,43,756,France entière
2020,hommes,44,807,France entière
2020,hommes,45,1009,France entière
2020,hommes,46,1048,France entière
2020,hommes,47,1264,France entière
2020,hommes,48,1422,France entière
2020,hommes,49,1565,France entière
2020,hommes,50,1611,France entière
2020,hommes,51,1858,France entière
2020,hommes,52,1909,France entière
2020,hommes,53,2077,France entière
2020,hommes,54,2311,France entière
2020,hommes,55,2526,France entière
2020,hommes,56,2796,France entière
2020,hommes,57,3052,France entière
2020,hommes,58,3207,France entière
2020,hommes,59,3511,France entière
2020,hommes,60,3838,France entière
2020,hommes,61,4063,France entière
2020,hommes,62,4498,France entière
2020,hommes,63,4656,France entière
2020,hommes,64,4901,France entière
2020,hommes,65,5235,France entière
2020,hommes,66,5544,France entière
2020,hommes,67,5803,France entière
2020,hommes,68,6343,France entière
2020,hommes,69,6613,France entière
2020,hommes,70,7096,France entière
2020,hommes,71,7498,France entière
2020,hommes,72,7989,France entière
2020,hommes,73,8141,France entière
2020,hommes,74,7509,France entière
2020,hommes,75,6855,France entière
2020,hommes,76,7282,France entière
2020,hommes,77,7468,France entière
2020,hommes,78,7360,France entière
2020,hommes,79,7284,France entière
2020,hommes,80,8572,France entière
2020,hommes,81,9034,France entière
2020,hommes,82,9596,France entière
2020,hommes,83,10143,France entière
2020,hommes,84,10688,France entière
2020,hommes,85,11261,France entière
2020,hommes,86,11354,France entière
2020,hommes,87,11679,France entière
2020,hommes,88,11779,France entière
2020,hommes,89,11569,France entière
2020,hommes,90,10610,France entière
2020,hommes,91,9520,France entière
2020,hommes,92,8637,France entière
2020,hommes,93,7250,France entière
2020,hommes,94,6327,France entière
2020,hommes,95,5015,France entière
2020,hommes,96,3969,France entière
2020,hommes,97,2819,France entière
2020,hommes,98,2123,France entière
2020,hommes,99,1530,France entière
2020,hommes,100,1689,France entière
2021,hommes,0,1519,France entière
2021,hommes,1,95,France entière
2021,hommes,2,70,France entière
2021,hommes,3,47,France entière
2021,hommes,4,50,France entière
2021,hommes,5,44,France entière
2021,hommes,6,42,France entière
2021,hommes,7,40,France entière
2021,hommes,8,31,France entière
2021,hommes,9,30,France entière
2021,hommes,10,30,France entière
2021,hommes,11,31,France entière
2021,hommes,12,43,France entière
2021,hommes,13,62,France entière
2021,hommes,14,52,France entière
2021,hommes,15,79,France entière
2021,hommes,16,104,France entière
2021,hommes,17,132,France entière
2021,hommes,18,140,France entière
2021,hommes,19,206,France entière
2021,hommes,20,231,France entière
2021,hommes,21,243,France entière
2021,hommes,22,258,France entière
2021,hommes,23,218,France entière
2021,hommes,24,228,France entière
2021,hommes,25,229,France entière
2021,hommes,26,258,France entière
2021,hommes,27,244,France entière
2021,hommes,28,263,France entière
2021,hommes,29,295,France entière
2021,hommes,30,322,France entière
2021,hommes,31,346,France entière
2021,hommes,32,357,France entière
2021,hommes,33,365,France entière
2021,hommes,34,383,France entière
2021,hommes,35,463,France entière
2021,hommes,36,448,France entière
2021,hommes,37,521,France entière
2021,hommes,38,517,France entière
2021,hommes,39,615,France entière
2021,hommes,40,636,France entière
2021,hommes,41,681,France entière
2021,hommes,42,723,France entière
2021,hommes,43,820,France entière
2021,hommes,44,817,France entière
2021,hommes,45,927,France entière
2021,hommes,46,1059,France entière
2021,hommes,47,1205,France entière
2021,hommes,48,1395,France entière
2021,hommes,49,1542,France entière
2021,hommes,50,1659,France entière
2021,hommes,51,1803,France entière
2021,hommes,52,1959,France entière
2021,hommes,53,2189,France entière
2021,hommes,54,2339,France entière
2021,hommes,55,2577,France entière
2021,hommes,56,2883,France entière
2021,hommes,57,3069,France entière
2021,hommes,58,3274,France entière
2021,hommes,59,3418,France entière
2021,hommes,60,3811,France entière
2021,hommes,61,4146,France entière
2021,hommes,62,4338,France entière
2021,hommes,63,4769,France entière
2021,hommes,64,4994,France entière
2021,hommes,65,5288,France entière
2021,hommes,66,5860,France entière
2021,hommes,67,6000,France entière
2021,hommes,68,6322,France entière
2021,hommes,69,6598,France entière
2021,hommes,70,7180,France entière
2021,hommes,71,7550,France entière
2021,hommes,72,7946,France entière
2021,hommes,73,8470,France entière
